,Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
4649,UMOYOM04_clean,0.0004375746,0.193466122,0.383397987,1.790705288,3.587869047896409e-05,0.0015868542994085444,6.77530854999897e-05,2.2801466918316376e-05,Sips,[2.20820319e+01 1.76691920e-02 9.99323267e-01]
4650,UMOYOM05_clean,0.0004375746,0.215038857,0.430395949,1.968076008,0.0011709415137835708,0.003451712318830603,0.0009968046963910117,3.22600345650676e-05,Sips,[13.00207217  0.0342353   1.02555884]
4651,UMOYOM06_clean,0.0003695913,0.191445082,0.380089554,1.770370765,0.00015697575719743472,0.001808314518633294,8.844237241062594e-05,3.990609491059219e-06,Sips,[19.10996717  0.02029323  1.00386872]
4652,UMOYOM07_clean,0.0004014526,0.193034961,0.380589776,1.785453911,0.0005042321696762408,0.001029934917947715,0.0005130584395587112,8.983870432821886e-06,Sips,[3.31709205e+01 1.16067769e-02 9.87608068e-01]
4653,UMOYOM08_clean,0.0003090562,0.178441707,0.358970307,1.647866244,0.0013296984064795573,0.0031216069954562707,0.0011582550320382308,8.240967969805392e-06,Sips,[10.12813551  0.03674522  1.03482477]
4654,UMOYOM09_clean,0.000410035,0.196400626,0.394236374,1.828064369,0.00115612594697658,0.0029042869224592286,0.0010184759115199676,3.699239851033493e-05,Sips,[13.10677784  0.03101154  1.02752422]
4655,UMOYOM10_clean,0.0003855553,0.195400018,0.389052798,1.808514269,0.00042621746984005835,0.0021445941734752464,0.00033717555419206057,7.332755464335647e-06,Sips,[16.98322699  0.02344513  1.01027051]
4656,UMOYOM11_clean,0.0004406346,0.218946429,0.436212938,1.99226501,0.0007688591699553245,0.003143390238862613,0.0006157604723384656,1.9755357333375732e-05,Sips,[14.50914249  0.03099656  1.01654949]
4657,UMOYOM12_clean,0.000531812,0.226811159,0.448719676,2.049536868,0.00010842750129957169,0.002592781757986143,3.049676517660222e-06,3.9268915799048904e-05,Quadratic,[-9.68812561e-03  4.58333762e-01  7.12582116e-05]
4658,UMOYOM13_clean,0.0004987739,0.269129812,0.528268846,2.340877345,0.00029850474592301183,0.003639659085998209,0.0005110189777877394,3.304221304958297e-05,Sips,[17.59667875  0.03095015  0.99472201]
4659,UMOYOM14_clean,0.0005630331,0.289166445,0.568290094,2.475096475,0.00014523755429314005,0.004935488719140937,0.0001836134356028293,8.964759116497492e-06,Sips,[14.98176489  0.03942771  1.00240195]
4660,UMOYOM15_clean,0.0006578919,0.295714765,0.585126007,2.485996061,0.0014920469405496084,0.0071861271447339736,0.0009601066866242872,6.731968604908596e-05,Sips,[10.99743073  0.05619546  1.02407325]
4661,UMOYOM16_clean,0.0005752729,0.281770516,0.555572891,2.320491876,0.0013052701431811933,0.007284251254806217,0.0007025353429034981,3.485826357594888e-05,Sips,[9.65323634 0.06106754 1.02222281]
4662,UMOYOM17_clean,0.0005977268,0.262024048,0.513676728,2.139567963,0.0006091452916229321,0.00626765087009073,8.224707176327303e-05,4.749455204986958e-05,Sips,[9.45625949 0.05744149 1.01118162]
4663,UMOYOM18_clean,0.0005693859,0.309072196,0.60190646,2.521780258,0.0002869475640600403,0.006220298827362215,0.0008307459330117584,4.085596359938869e-05,Sips,[12.9055895   0.04892094  0.99554444]
4664,UMOYOM19_clean,0.0005966927,0.280402713,0.559627341,2.283796807,0.0032292389224241303,0.009861380511560615,0.002371440702575188,9.104838483290801e-05,Sips,[7.3818061  0.08203028 1.054813  ]
4665,UMOZUT_clean,0.0004170953,0.217470841,0.436078021,2.00226744,0.0013090139260191834,0.0035022609396622656,0.0011287101704924502,2.3001272199139702e-05,Sips,[13.22717894  0.03409225  1.02820356]
4666,UMUBAH_clean,0.0004992006,0.219303433,0.438084676,2.019072767,0.0009053407269861601,0.0030371242312955665,0.0007726388950676933,5.236056775786561e-05,Sips,[15.28050916  0.02951562  1.01937069]
4667,UMUBEL_clean,0.0004565058,0.210439338,0.410053904,1.941433932,0.001721978704654637,0.00021960189092552307,0.0016363686471016585,,Freundlich,[0.41031027 1.03550101]
4668,UMUBIP_clean,0.0004236637,0.201059621,0.404119328,1.843226062,0.0014990406159564329,0.003673375925351281,0.0013071554928088553,4.691585800564119e-05,Sips,[10.86492008  0.03863167  1.03487561]
4669,UMUBOV_clean,0.0004597901,0.224108239,0.444577569,2.057360141,0.00019030680411061254,0.002297347462934926,0.00010254857866097784,8.893065875817098e-06,Sips,[20.49987978  0.02216757  1.00400872]
4670,UMUXEG_clean,6.70926e-05,0.040461341,0.079512832,0.368458687,0.0001339400450458299,0.00024936923818935576,0.00014092230894726212,1.1376504387548002e-05,Sips,[5.91882838 0.01361687 0.98429062]
4671,UNACES01_clean,0.0007923136,0.394262644,0.730534997,2.659467008,0.0047200317190139035,0.009515610005593592,0.006724272221351766,0.00020472702066196732,Sips,[10.5730835   0.07422325  0.93835148]
4672,UNADIX_clean,0.0003454957,0.182484552,0.352019746,1.516971827,0.0012407415585602441,0.002057083630589035,0.0013972263516804889,5.460230359044322e-05,Sips,[13.15770481  0.02748949  0.96689473]
4673,UNAGOH_clean,0.0002369808,0.121540583,0.241829371,1.12697949,0.0002109806817274428,0.0012458095047721766,0.00016112751987154217,1.7175518020136943e-06,Sips,[11.28677958  0.02189501  1.00817724]
4674,UNAGUN_clean,0.0002083138,0.123382917,0.243874286,1.129479255,9.7750230462009e-05,0.0010639243465529124,0.00013800486043670024,2.325150865260131e-05,Sips,[13.21608007  0.01879981  0.99635272]
4675,UNECOH_clean,0.0001820982,0.100845483,0.199614028,0.921490835,1.1580206102479487e-05,0.0009863645737181658,3.685471124658951e-05,1.07440811574643e-05,Sips,[9.57095683 0.02130051 1.00020288]
4676,UNECUN_clean,0.0002006887,0.107830169,0.215801864,0.973906428,0.0006694421448074792,0.0019791899021449197,0.0005579871985467701,8.664928461358859e-06,Sips,[5.67675309 0.03951723 1.02918573]
4677,UNIMAG_clean,0.0001254342,0.067210858,0.133266103,0.614578001,5.705319510590201e-05,0.0007168654718237396,2.6129676427372292e-05,3.5975077305495712e-06,Sips,[5.89080775 0.02314637 1.00400642]
4678,UQETOB_clean,0.0004389649,0.208205102,0.402195827,1.768141049,0.0015527619501336755,0.0017396468435751165,0.0016473831281404727,4.3976624626340675e-05,Sips,[2.04936868e+01 2.00183000e-02 9.63782727e-01]
4679,UQOWUU_clean,0.0003564264,0.157040373,0.307350969,1.222272007,0.0007467327602337996,0.004936150252588826,0.00023578380314545893,3.691226199284621e-05,Sips,[4.22357915 0.0784811  1.02306585]
4680,UQOYOP_clean,0.0007094809,0.345012452,0.646007394,2.282925244,0.0018396661043989758,0.01160520962540005,0.004122939477017573,7.562813581038551e-05,Sips,[6.90699005 0.10318041 0.97267475]
4681,UQULAU_clean,0.0002235547,0.138196527,0.274021718,1.211407961,0.00047436342929548496,0.0025070621098211184,0.0003131102137163956,1.5619598398306984e-05,Sips,[7.03196132 0.04054818 1.01628795]
4682,URENEM_clean,0.0003280153,0.164973863,0.327767651,1.501491315,0.00034906579801211626,0.0020901360856622176,0.0002530826704466407,6.8587329046500055e-06,Sips,[12.25276787  0.02748574  1.00999377]
4683,URUWEL_clean,0.0001408483,0.066153708,0.13283951,0.629085244,0.0003182368325556564,0.0007413924173155548,0.0002871406460297709,1.2230643766588023e-05,Sips,[5.87259877 0.02314369 1.02243945]
4684,URUWIP_clean,0.0001134611,0.072669899,0.145028757,0.66347766,0.00030243933512896245,0.001073855550331616,0.00024329555842073715,8.621902665553563e-06,Sips,[4.71594898 0.03172862 1.01957909]
4685,USAHAZ_clean,0.0003294856,0.16316077,0.332498766,1.540381683,0.0020613079360984987,0.0034756584370875436,0.001870638005240871,4.886710486601081e-05,Sips,[8.05100434 0.043078   1.0583434 ]
4686,USAWIW_clean,0.0002171092,0.102004436,0.203001485,0.930977461,0.00028370023605802904,0.0013430692462196628,0.0002235990311864251,1.3211324313372799e-05,Sips,[7.34498577 0.02842363 1.01310512]
4687,USEVOF_clean,0.0004378142,0.193114642,0.355708934,1.322389345,0.003084925204997794,0.003493065812886729,0.0038669162330165346,0.00011311910521504256,Sips,[6.75989184 0.05554427 0.91752223]
4688,USIRUL_clean,0.0003800098,0.164764465,0.29280439,0.773544101,1.0044779399860588e-05,0.01030661572705426,0.0039383349307132,2.021006625581414e-06,Sips,[1.31149243 0.28743272 1.00034096]
4689,USISEW_clean,0.0004764739,0.205250127,0.346643013,0.841729556,0.002190079340552621,0.01155045851777707,0.008416868357980412,0.00012239015828135392,Sips,[1.42218616 0.32230747 0.93441983]
4690,USORUR_clean,0.0004016452,0.184414643,0.364984732,1.612901284,0.0004870508347278275,0.0032134483900814856,0.0003001146118439767,2.6941860378012164e-05,Sips,[9.6888603  0.03914509 1.01254181]
4691,USOXEH_clean,0.0003205721,0.167417015,0.324028372,1.340428028,0.00045745776386636587,0.0033135450094202257,0.0007766112517427031,2.610569062028892e-05,Sips,[6.89300514 0.04932721 0.98668377]
4692,USUBUG_clean,0.0005085022,0.234548858,0.451822023,1.81388747,0.0006379822925398332,0.0054167953700290155,0.001240238444120641,8.281259123078178e-06,Sips,[8.03549646 0.05957829 0.98662263]
4693,USUVIP_clean,0.0003005337,0.127798116,0.24709979,0.994356348,0.0001665796679183194,0.0030956403659168725,0.0004930415374156594,1.3198019921077201e-05,Sips,[4.24558828 0.06179819 0.99363116]
4694,UTACOJ_clean,7.47546e-05,0.047706749,0.09355626,0.436635195,0.00022052560240209452,0.0001948015500151381,0.00022251112283010869,1.7567426325607866e-05,Sips,[1.04921118e+01 8.99709958e-03 9.78029865e-01]
4695,UTACUP_clean,0.0001033702,0.050778608,0.102157559,0.488368395,0.00025856075659523413,0.0005239708956776234,0.00023548993102644712,7.410150073496074e-06,Sips,[4.94939717 0.02107537 1.02370241]
4696,UTELIQ_clean,0.0007566892,0.353573273,0.672319258,2.598627444,0.001968981754738883,0.008612797011537632,0.003187040678787335,5.628613918640877e-05,Sips,[10.72762755  0.06686235  0.97218082]
4697,UTEMAJ_clean,0.000530177,0.22669578,0.445350278,1.93409526,0.00012228471208152467,0.003946839003329954,0.00013420806972390186,3.736479233111928e-05,Sips,[11.48445422  0.04034287  1.00246271]
4698,UTEWOG_clean,0.0006011067,0.277092876,0.532011834,2.257644205,0.0021649517051407522,0.003331101943168142,0.0024482667079439345,5.6416773900498166e-05,Sips,[18.25957992  0.03001055  0.96171367]
4699,UTEXIB_clean,0.0005486663,0.255916084,0.499590862,1.933543068,0.001427827962195869,0.009004693718659453,0.0003829370817946795,4.871891453977525e-05,Sips,[6.03316275 0.09028336 1.02722947]
4700,UTOCAJ_clean,0.0004441655,0.230511162,0.435950195,1.822360908,0.0030367923898636626,0.0019676939597638426,0.0032752145953585093,0.0001283411588306463,Sips,[19.94438466  0.02234707  0.9345281 ]
4701,UTOCEN_clean,0.0004977511,0.234556283,0.452085428,1.834060441,0.0007506090471595902,0.005039072016708081,0.0012872832032257014,1.6904967021161127e-05,Sips,[8.68556978 0.05490823 0.9842911 ]
4702,UTULEB_clean,0.0004091145,0.187969536,0.362747575,1.388395774,0.0002676909862380253,0.0060664765630435895,0.0005142851349485755,1.6936509723499183e-05,Sips,[4.5816028  0.08598233 1.00702031]
4703,UTULIF_clean,0.0004238144,0.200769949,0.391725567,1.48391336,0.0013875837493847873,0.007786112359572163,0.00041808813668566946,4.119198373118721e-05,Sips,[4.25746329 0.10133238 1.03384169]
4704,UVANUC_clean,0.0002780692,0.129155723,0.255247124,1.032860198,0.0010049600242639245,0.004194274866909467,0.0006145667894770869,3.277070449894124e-05,Sips,[3.52326841 0.07810423 1.03737853]
4705,UVEVAT_clean,0.0004896987,0.242100468,0.470979071,1.986430787,0.0004397844144726336,0.004480211720905013,0.0008134184113866512,1.6635251190560755e-05,Sips,[10.96347629  0.04488728  0.99119669]
4706,UVEVUN_clean,0.0003862801,0.191677784,0.373459954,1.739170017,0.0013932536237255828,0.00034971038588644024,0.0013563681025282504,4.540144467953235e-05,Sips,[9.20175401e+01 4.07513043e-03 9.65158452e-01]
4707,UVINAP_clean,0.0001929482,0.100072323,0.193897296,0.744344612,0.0002931576183562476,0.0033472717708880714,0.00012775275472223023,9.975552685018051e-07,Sips,[2.39716031 0.08800459 1.01441303]
4708,UVIPIZ_clean,0.0002876731,0.150524805,0.285673122,1.261654135,0.0022852853211871517,0.00011664303942816363,0.002274831986662524,9.59820439586777e-05,Sips,[2.59872354e+02 1.10050993e-03 9.25218272e-01]
4709,UVIPOF_clean,0.0003222461,0.152732908,0.291930828,1.298018368,0.0019278185914540897,0.00032891572706996016,0.0019218034212902262,6.375349234283444e-05,Sips,[5.68619761e+01 5.16056916e-03 9.38223435e-01]
4710,UVUCEV_clean,0.0001768528,0.075429773,0.143759385,0.568255442,0.0004662306697988699,0.0016126216273106549,0.0006721568366602399,5.554484280297679e-06,Sips,[2.65055765 0.0573479  0.9692581 ]
4711,UVUDEW_clean,4.2851e-05,0.018416148,0.036261766,0.162872479,1.1181832428027835e-05,0.00022881550515782434,2.1200493123801603e-05,2.4220854187706135e-06,Sips,[1.33368691 0.02794897 0.99717281]
4712,UVUDUM_clean,4.82294e-05,0.018714924,0.037378445,0.177796533,4.141616786129838e-05,0.00015344648113238858,3.759961139044115e-05,6.408181607874615e-06,Sips,[2.22361335 0.0170971  1.01024954]
4713,UVUFUN_clean,0.0007973701,0.368148024,0.666146437,2.348801123,0.00707464833705348,0.00736711492501774,0.009235171359943492,0.0003187531274876453,Sips,[10.58587104  0.067156    0.89844836]
4714,UVUQAE_clean,0.0004733882,0.206732464,0.397955307,1.568503439,0.0003615221340834028,0.0053819959104542455,0.0009997995364186382,1.1119050216507083e-05,Sips,[6.23017779 0.06823384 0.99137839]
4715,UVUQOT_clean,0.000305335,0.142354102,0.276837494,1.126814081,5.733006199456442e-05,0.0035057748736290625,0.0002885084538130678,7.723533528141448e-06,Sips,[4.78647667 0.06138789 1.00194356]
4716,UVUWAL_clean,0.0006713787,0.326955191,0.623149976,2.289057471,0.0002764244078735564,0.011207280454452169,0.0020461081895738306,1.6353949044555675e-05,Sips,[7.02309894 0.09736806 0.99576253]
4717,UWALEL_clean,0.0003912197,0.20936946,0.403655394,1.637937077,0.0006478314996313268,0.004516353793915999,0.00113663537162172,4.0850547542349836e-05,Sips,[7.7326986  0.05507634 0.98484259]
4718,UWELIS_clean,0.0007084149,0.326297212,0.617308744,2.556156817,0.0040517249310591235,0.003357968482337353,0.004456146575766701,0.00013172896672188737,Sips,[23.35759998  0.02714631  0.93821371]
4719,UWODAN_clean,9.97266e-05,0.044931508,0.086995876,0.41444661,0.0005049833988116681,0.00020909877857301344,0.0004753310306898001,,Freundlich,[0.08724247 1.03287265]
4720,UWOWAF_clean,0.0006223991,0.286213165,0.543569918,1.9788991,0.0004765874586093975,0.009835039841556528,0.002098449619601771,5.3617064742459515e-06,Sips,[6.02231344 0.09921438 0.99160306]
4721,UWUKII_clean,0.0002951456,0.145664996,0.283191056,1.152626344,4.002566584585215e-05,0.0035704567394119666,0.0003157940839186587,1.290018420635978e-06,Sips,[4.91465388 0.06114507 1.0013379 ]
4722,UWUTIQ_clean,0.0006569478,0.329933943,0.611785636,2.249330443,0.004095993851661051,0.0074958679515954255,0.005646924910649052,0.000179870494726246,Sips,[9.4553314  0.06917986 0.93620492]
4723,UXABOL_clean,1.43526e-05,0.007965692,0.015924759,0.078292317,5.9979400105449665e-06,2.2227524667031815e-05,5.1088326018025e-06,6.404439739809537e-07,Sips,[2.82009502 0.00567896 1.00349654]
4724,UXACAY_clean,2.57073e-05,0.008830455,0.017687605,0.085213738,2.4396073279683887e-05,6.310584601267909e-05,2.3202585074011255e-05,4.634371926233989e-06,Sips,[1.22558861 0.01464316 1.01267185]
4725,UXAXEY_clean,0.0002820896,0.134015603,0.260195263,1.011980474,0.00038414426090413125,0.004287426655981449,0.00012258697651767745,1.320601923037301e-05,Sips,[3.39884154 0.08290034 1.01404734]
4726,UXINAR_clean,0.0003859738,0.169979835,0.317757094,1.216837654,0.00204526079859069,0.003223963537557071,0.002608468185812929,6.262281470729415e-05,Sips,[6.11854849 0.05477878 0.93891379]
4727,UXIQOJ_clean,0.0001664564,0.091632039,0.183316642,0.869583381,0.0002823734669362634,0.0008588677125978904,0.00024549855884293766,1.3539383678566358e-06,Sips,[9.57746552 0.01951392 1.01442715]
4728,UXISUR_clean,0.0003810208,0.179837306,0.335955096,1.453662875,0.003678899673521347,0.0004424249509799999,0.0036586420182896187,,Freundlich,[0.33646764 1.09985713]
4729,UXOHOG_clean,0.0007003083,0.314310673,0.586189964,2.193089509,0.003556942791947036,0.00693060705488481,0.004851189028576301,0.00011520517433830813,Sips,[9.56935479 0.06525493 0.94225279]
4730,UXUNUX_clean,0.0004405921,0.23221073,0.455289566,2.094637094,0.0008967896691221025,0.0015057423662728135,0.0009347394864897049,4.201029200560059e-05,Sips,[3.18733818e+01 1.44913617e-02 9.81577459e-01]
4731,UXUPEJ_clean,0.000471766,0.230739319,0.455886028,2.110394496,0.00021294247981562507,0.001968414358266171,0.0002758784680753427,3.4291334698917157e-06,Sips,[2.49257678e+01 1.86304999e-02 9.95624352e-01]
4732,UXUPIN_clean,0.000463453,0.227740383,0.453458615,2.090110634,0.0006143633937222116,0.0028431102169245415,0.0004885501979075268,1.849380251053489e-05,Sips,[17.35952228  0.02682222  1.01270768]
4733,UXUZAP_clean,0.0006202144,0.325165625,0.589606914,1.855725252,0.002903705172905367,0.013158751468162616,0.006782907721350441,0.00016191569483761992,Sips,[4.54657157 0.14900727 0.95199673]
4734,UYAMIS_clean,0.0001734494,0.087761148,0.171437705,0.716002107,5.3440399149458626e-05,0.0019272346015187973,0.00011348852156834364,1.7244201532202852e-06,Sips,[3.40025412 0.05309616 1.00294416]
4735,UYAMOY_clean,0.0006283261,0.292883314,0.547677355,2.045835972,0.0029588098079295806,0.006856092034395312,0.004205874809085889,0.00010348145808090114,Sips,[8.49823588 0.06888603 0.94856478]
4736,UYAQAN_clean,0.0001714643,0.08314156,0.165524577,0.678670707,0.0008403648227448417,0.00276589506609596,0.0006012265017991436,2.1796898855724677e-05,Sips,[2.2932953  0.07779224 1.04818698]
4737,UZANOZ_clean,0.0002731804,0.120868875,0.231376131,0.934061612,0.0006974280124651892,0.0023584547230265525,0.0009662724719618513,1.1458865069165179e-05,Sips,[4.77395369 0.05093509 0.97148583]
4738,UZAROE_clean,0.0001287975,0.085624547,0.168581148,0.733122468,0.00012047970104161004,0.001549717165635741,7.271385417641973e-06,1.9470513808749384e-05,Quadratic,[-5.49762575e-03  1.74122779e-01 -5.06361239e-05]
4739,UZATAR_clean,6.39293e-05,0.032897506,0.064516426,0.291528135,8.830233643966353e-05,0.000319962850628928,0.00010226901090468645,4.0585371204089e-06,Sips,[2.99663134 0.02200342 0.98717604]
4740,UZEKEQ_clean,9.19394e-05,0.051806127,0.099494764,0.41946961,0.0003767597192389357,0.0006884149136253732,0.0004417453263440417,1.9783655013153156e-05,Sips,[3.08804939 0.03329219 0.96438741]
4741,UZIJUJ_clean,0.0004218339,0.206054021,0.396521872,1.565311184,0.0004105160020421529,0.005280963732917706,0.0010446101419275735,1.5498557552578044e-05,Sips,[6.30239264 0.06714038 0.99017985]
4742,UZOBAN_clean,0.0005177152,0.267288503,0.520377518,2.215334542,0.0005596336580461027,0.0045933741732940405,0.0009240710012099845,3.170725705319819e-05,Sips,[13.11424904  0.04131998  0.98987928]
4743,UZOBES_clean,0.0005169551,0.231319274,0.440986896,1.668050901,0.0006755137250495453,0.0067591640985535766,0.00166037577271219,5.1621038606633785e-06,Sips,[5.88243714 0.0810422  0.98539814]
4744,UZUNAF_clean,8.94895e-05,0.045062041,0.088426106,0.41711879,0.00022361524000700554,0.00011096769940833829,0.00021762671786379522,7.586821072527751e-06,Sips,[1.64998050e+01 5.38811254e-03 9.76385962e-01]
4745,UZUNAF01_clean,8.94895e-05,0.045360727,0.090900433,0.420010347,0.00024320374297054196,0.0006676840245018473,0.00021064882756499369,5.350179389191051e-06,Sips,[3.01626029 0.0310732  1.02511906]
4746,UZUTUG_clean,0.0003404181,0.14977243,0.29388445,1.161603696,0.0009442840629415518,0.005035103116781771,0.0004185041286920178,4.127250022942465e-05,Sips,[3.80120385 0.08379143 1.0305453 ]
4747,UZUXOE_clean,0.0002680633,0.134924465,0.2373791,0.750080535,0.002890014199578646,0.0037104775014279155,0.0043696683235935185,0.00016434868580718972,Sips,[2.41360623 0.10908509 0.88174374]
4748,UZUZUL_clean,0.0008441878,0.401794003,0.734430976,2.390789744,0.0034455067068482467,0.015241862070225886,0.007521986113389465,0.0001476161517279457,Sips,[6.26537281 0.13278737 0.95448953]
4749,VACFUB_clean_h,0.0001130447,0.04870252,0.096979777,0.473364741,2.910274405056977e-05,0.00011860294256463747,2.494085880384616e-05,6.867063481052104e-06,Sips,[1.94016700e+01 5.02362805e-03 9.97276991e-01]
4750,VACFUB01_clean,0.000114839,0.054860764,0.108494186,0.527165038,0.00018100009755158886,2.4236547248792187e-05,0.00017032561561320528,3.042385217359623e-06,Sips,[1.17516753e+02 9.24077064e-04 9.84435942e-01]
4751,VADWON_clean,0.0002571192,0.134119301,0.254070123,0.963532015,0.0007758310533704371,0.003505136862747814,0.0013203605445664243,3.812053385734659e-05,Sips,[3.7108477  0.07349959 0.97096107]
