Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
NIHBAI02_clean,3.33226e-05,0.024815852,0.048890672,0.23177171,0.585196473,0.0005601825823370552,0.00484214859002387,0.0001484284870883932,0.00016305896594746445,Quadratic,[-0.00073458  0.05004098 -0.00013201]
NIHBEM_clean,4.44302e-05,0.023284597,0.046050313,0.217154175,0.549027119,0.00041004708278507835,0.004416357758746119,4.875231371289265e-05,9.548687026649714e-05,Quadratic,[-6.82842822e-04  4.68460501e-02 -2.24059906e-05]
NIHBEM01_clean,4.44302e-05,0.023092595,0.044641241,0.209754961,0.542649799,0.00023340464625201448,0.0033239086090209725,0.00027544214697444556,0.00022035778510713565,Sips,[2.67839748 0.01706712 0.99721252]
NIHBEM02_clean,3.96698e-05,0.023792371,0.046040792,0.216608318,0.546670732,0.00035470536046264115,0.004309093714813695,0.00022080195685462693,0.0002682179417415728,Quadratic,[-0.00068509  0.04670727  0.00020546]
NIHBIQ_clean,3.8083e-05,0.023356003,0.045734541,0.212506459,0.543436848,0.00013857297942932527,0.0036229408723304026,0.00029299969068516705,8.908752858114277e-05,Sips,[2.5111033  0.01860159 0.99622281]
NIHBIQ01_clean,4.28434e-05,0.022884725,0.045361644,0.211178314,0.545851947,0.00010773816691525259,0.003344933980616667,0.0002794868411054091,1.9855744325589952e-05,Sips,[2.69372248 0.01711771 0.99619888]
NIHBIQ02_clean,6.82321e-05,0.022962478,0.046459705,0.216436945,0.549609472,0.0002776612572804791,0.004164201667025386,0.00022881794382992155,0.00015352405687663802,Sips,[2.28388006 0.02066873 1.00810285]
NIHVUX_clean,2.4948e-05,0.012081976,0.022952904,0.110051479,0.280090861,0.0003267382780357243,0.0021708054392249646,0.00022651357472086141,0.0002472037629749694,Quadratic,[-3.32487326e-04  2.36600460e-02  4.99192870e-06]
NIJTOR_clean,0.0002909428,0.140388627,0.263745464,0.860258205,1.505940279,0.009925684278608985,0.04495306408325574,0.02241815382933304,0.0021739879103194705,Sips,[2.61764504 0.11052359 0.92532639]
NIJZOV_clean,8.0537e-06,0.006666881,0.013261278,0.064840612,0.193685857,0.00013634665324700293,9.395226677428053e-05,9.835732783039721e-05,,Freundlich,[0.01310491 1.0055373 ]
NIKDAM_clean,0.0001570789,0.075976305,0.14950916,0.696662222,1.713984742,0.0014560037999898422,0.016436449362286797,0.0002272767446491793,0.00042770549736590287,Quadratic,[-0.00250346  0.15179742  0.00029735]
NIKHAS_clean,0.0006502597,0.291815791,0.523435553,1.638082521,2.611801369,0.009491035092142578,0.1058157537147978,0.04880560505844749,0.001518633741648514,Sips,[3.82619962 0.15927757 0.96123308]
NIKJIB_clean,0.000183826,0.092716167,0.183972668,0.793932652,1.888673649,0.002996924383782122,0.01822235676599739,0.004216378572132112,0.0009051458850487434,Sips,[6.74357994 0.02784722 0.97372402]
NIKKIC_clean,0.000293879,0.147734584,0.284732791,1.116340034,2.268085951,0.004204895092766498,0.04614279193395209,0.01161727836739443,0.0005929207996364354,Sips,[4.91468545 0.06130418 0.97396678]
NIKYOW_clean,4.76038e-05,0.02285775,0.04564568,0.212825405,0.545128369,9.039262924436859e-05,0.0037445840747342683,0.00020805650587627032,5.714890403042085e-05,Sips,[2.44935298 0.01895631 1.00249525]
NIKYOW01_clean,3.17359e-05,0.023268729,0.045339429,0.221319506,0.53917631,0.0015553493609150744,0.006353508664980704,0.0007871750973574552,0.000437767955829881,Sips,[1.58778193 0.0297908  1.05182809]
NIKYOW02_clean,3.33226e-05,0.023382978,0.046421622,0.217901555,0.554303205,0.00025842272433366305,0.004158454233657045,7.096541957275203e-05,3.318580044495118e-05,Sips,[2.31621329 0.0204722  1.00893507]
NIKYUC_clean,4.76038e-05,0.022310306,0.042659336,0.202528706,0.524187465,0.00034481054161482344,0.0033217115225968523,0.00030686483023072006,0.000339163457000031,Quadratic,[-0.00055228  0.04321123  0.00028202]
NIKYUC01_clean,4.76038e-05,0.022035791,0.044271518,0.204524892,0.517294438,0.00013209034551361925,0.003885224456277136,0.0002879181688585652,0.00012140095458907842,Sips,[2.17434691 0.02070373 1.00192124]
NIKYUC02_clean,5.23642e-05,0.02210085,0.044142988,0.208123738,0.531804071,0.0003222197011446412,0.003932895467820686,4.846413942946845e-05,6.486790781467139e-06,Sips,[2.24103685 0.02009064 1.0117893 ]
NIKZAJ_clean,4.76038e-05,0.023927248,0.047173762,0.223076086,0.569834733,0.00035132948482342484,0.004207832275901544,6.936573833435734e-05,0.00011849260673265089,Quadratic,[-6.62090372e-04  4.79190463e-02  2.04451510e-05]
NIKZAJ01_clean,4.12566e-05,0.024481039,0.048260715,0.225130982,0.568887417,0.000177997127932251,0.0043781224208850255,0.00015922353653598486,7.71004541217282e-05,Sips,[2.33896564 0.02111539 1.00539473]
NIKZAJ02_clean,5.23642e-05,0.024755554,0.048593941,0.229831062,0.580902612,0.0004781939810333501,0.004698870466855279,0.00013293622708810044,0.00018066369421974366,Quadratic,[-7.23416437e-04  4.95800187e-02 -2.52137835e-05]
NIKZEN_clean,6.02981e-05,0.02407482,0.047910034,0.219520083,0.556778602,0.00023721348349255348,0.0038655533987818668,0.0004484629198695846,9.583216752460874e-05,Sips,[2.50319018 0.019458   0.99256582]
NIKZEN01_clean,4.44302e-05,0.023408367,0.046215339,0.217030405,0.540256916,0.0004947085004071176,0.0048678104559648164,6.370376297056701e-05,0.0001191579959032056,Quadratic,[-7.38811954e-04  4.71013754e-02 -2.89423415e-05]
NIKZEN02_clean,5.23642e-05,0.023463904,0.046845296,0.2210799,0.551783378,0.0006364388382755541,0.005017242660841973,0.00013674645128154459,4.6370839543659654e-05,Sips,[1.98260499 0.02423341 1.02183353]
NIMPEG_clean,0.0004188364,0.189944067,0.380454796,1.6501943,4.259256464,0.012591872644886617,0.01729242948242117,0.011168135670262784,0.00351943829125155,Sips,[3.14887199e+01 1.20686269e-02 9.46040569e-01]
NIMPEG01_clean,0.0003060128,0.170583893,0.33820602,1.580807222,4.23693232,0.003011569739135946,0.016685091320788492,0.0030398028002499465,0.00047151602153686436,Sips,[3.03100892e+01 1.12621395e-02 9.85668594e-01]
NIMPOQ_clean,0.0003325538,0.171886703,0.344211359,1.574064377,4.277841282,0.007244738194342269,0.010901980838024957,0.006135458256604418,0.0019907568173812193,Sips,[4.63660474e+01 7.41861468e-03 9.66539264e-01]
NIMQAC_clean,0.0004741368,0.221804779,0.407354157,1.352294607,2.202141724,0.0017658760053775931,0.08990887107784902,0.0315536621854055,0.0014917960279709139,Sips,[3.22456042 0.14548414 0.99522635]
NIMXAK_clean,0.0001598947,0.076975277,0.154872008,0.718044147,1.942036269,0.0020837121505872793,0.00640891457705547,0.0019626744381892177,0.0007863740735222568,Sips,[1.63800784e+01 9.47733831e-03 9.79566764e-01]
NIMXIS_clean,0.0001025061,0.046381209,0.092835104,0.451565409,1.27023121,7.90373829544731e-05,0.0031153388491846744,0.00010921213463427782,7.42555926363953e-05,Sips,[1.34768085e+01 6.92864846e-03 1.00046659e+00]
NINHOH_clean,9.26404e-05,0.047830926,0.09529129,0.469090355,1.293817515,0.0009236835279158149,0.005012207946482797,0.000543137890181573,0.00017556792032491866,Sips,[9.08828538 0.01062308 1.01508877]
NINVAI_clean,0.0003867514,0.183868043,0.351922252,1.434538685,3.372751187,0.014755302960549645,0.027079353067020723,0.01445289578703998,0.001374537781816748,Sips,[14.25668333  0.02516468  0.92714057]
NIRFIE_clean,0.0007157015,0.30583377,0.530212182,1.392456539,2.091916794,0.026781590860490815,0.08274044761004921,0.07109479829680695,0.0035775782753579874,Sips,[3.04116146 0.20849527 0.87047771]
NIRGAY_clean,0.0002692431,0.121065622,0.241119178,1.052348513,2.651532081,0.006092647485345066,0.01537669004137711,0.006001374553189439,0.0016254464469223214,Sips,[14.20727703  0.0170982   0.95889053]
NIXFUX_clean,0.0009587464,0.377890975,0.65394845,1.857087306,2.949724424,0.03534546354492367,0.10265399684324159,0.07769057432686845,0.0013557610512870484,Sips,[4.64169596 0.16340365 0.87414379]
NIXGIM_clean,0.0003545699,0.166994491,0.319653544,1.155255638,2.164854582,0.006871385986032806,0.05654945941709357,0.01912138409047474,0.0015288351414664322,Sips,[4.05602493 0.08490811 0.96056958]
NIXKIQ_clean,0.0010501182,0.494540779,0.931890232,3.326127876,6.243469514,0.02700929181622509,0.15641271908811522,0.05974658618381236,0.003252715126081411,Sips,[12.01031218  0.08365409  0.9454862 ]
NIYJAI_clean,0.0002900063,0.133551348,0.261696149,1.037038314,2.118871091,0.00274952074269661,0.043284958432262995,0.009784998623616077,0.001094361851087751,Sips,[4.56942016 0.06036759 0.98293652]
NIYZIG_clean,0.0003921859,0.175594218,0.351015799,1.522775439,3.715246839,0.006964309722724596,0.029606647999625604,0.008275085431871653,0.002359756961285729,Sips,[15.37292913  0.02314133  0.96844539]
NIZZAY_clean,0.0002804443,0.132202507,0.250738291,1.138351813,2.726326316,0.0020263755357407378,0.028326386690578364,0.002752319643407848,0.0020158422337210173,Sips,[9.0696228  0.02875852 0.99865147]
NIZZEC_clean,0.0002646446,0.125370462,0.247985196,1.092353019,2.701783488,0.004278830943321831,0.01985367538466795,0.004978385253403798,0.0009653067634524958,Sips,[11.83843212  0.02127658  0.97182775]
NIZZIG_clean,0.00024687,0.126101197,0.248617842,1.099995456,2.695931023,0.003300713818262938,0.021939102344016678,0.004418637429290841,0.0006236755081521593,Sips,[10.86952465  0.0233244   0.97822581]
NIZZOM_clean,0.0002369952,0.127112377,0.2519496,1.0929014,2.718660838,0.006381131833789581,0.017495828521157872,0.006472132724806754,0.0015184288687112182,Sips,[13.38721758  0.01901546  0.95837541]
NOBVOR_clean,0.000539936,0.243052779,0.454777617,1.639395289,3.066077154,0.011152212942194872,0.07919211980411606,0.027895427105727157,0.00041018562971662615,Sips,[5.78397983 0.08521662 0.95385362]
NOBWUY_clean,0.0004175028,0.202082962,0.390892553,1.658723296,3.842232372,0.0075641402260007255,0.04186563977087377,0.010411984003314367,0.0003869979663782339,Sips,[12.60522835  0.03195684  0.96707275]
NOCKOG_clean,0.0003335481,0.163116095,0.317644708,1.258532401,2.634147569,0.005974172709743078,0.04687109516319619,0.012539835566333936,0.0013997493296195999,Sips,[6.21937428 0.05346613 0.96763924]
NOCKUM_clean,0.0002705619,0.123592375,0.244235777,1.01444087,2.317465484,0.005549392411180579,0.026814486952665365,0.007709296629327713,0.0015474438282187515,Sips,[7.32139875 0.03419033 0.96233044]
NOCLOH_clean,0.000198624,0.103806798,0.207264164,0.86900951,1.94278567,0.0024951677020061884,0.027143955957017137,0.005505567747713872,0.0012796504516701815,Sips,[5.33589653 0.04004795 0.9822667 ]
NOCLOH01_clean,0.0002519582,0.106817423,0.205848048,0.871199891,1.94297142,0.0021550133503354875,0.02734525295675837,0.004983489452556829,0.00023677160163247167,Sips,[5.30128476 0.04046656 0.98228007]
NOCLOH02_clean,0.0002170151,0.105428894,0.206427368,0.873018772,1.97173696,0.0025485782415414675,0.025863769054961003,0.005151817307804386,0.0004839654070049477,Sips,[5.65102675 0.03778434 0.97931959]
NOCLOH03_clean,0.0002225325,0.103975996,0.203874682,0.8658021,1.974815632,0.0026787914292178516,0.024530382423770026,0.004984420812615264,0.0005350420169882424,Sips,[5.87788672 0.03579391 0.97807615]
NOCLUN_clean,0.0001605544,0.076488455,0.152081446,0.7018628,1.816731143,0.0009886428844426637,0.010508031701315262,0.0014011515063132494,0.0002880468505937416,Sips,[9.44310197 0.01632502 0.98981925]
NOCYUB_clean,6.41648e-05,0.032774072,0.065300922,0.288798336,0.709876237,0.0008692936297296956,0.005700430159678583,0.0011776811900055708,0.0002949170132590067,Sips,[2.89206325 0.02295191 0.97906302]
NOCZAI_clean,7.14217e-05,0.02881248,0.055956549,0.259113293,0.619152163,0.0007617187809438972,0.007125536611526023,0.0002066194936254973,0.00032540018610133594,Quadratic,[-0.00105208  0.05704609  0.0001785 ]
NOFDUI_clean,0.0002107524,0.092244129,0.180516667,0.699713593,1.496028075,0.006187497518846055,0.02223110704177312,0.008611908680631893,0.0015633908867283262,Sips,[4.02301232 0.04636707 0.9404931 ]
NOFQAB_clean,0.0004368765,0.200367257,0.369556199,1.30492116,2.574103137,0.019747967619832,0.04710226129091244,0.026354452006733583,0.0014356439175784255,Sips,[6.0854787  0.06426167 0.89889213]
NOFQIK_clean,0.0001354428,0.061782425,0.117244188,0.503535178,1.106646787,0.0007494660816846434,0.017483506926494172,0.0022779334389146206,0.0007221279334747963,Sips,[2.7807968  0.04441475 0.99711622]
NOFQOQ_clean,0.0001628049,0.093436358,0.178947262,0.680264736,1.363433968,0.0043190727401418,0.027867658608238675,0.008853207348016713,0.0006247781948941146,Sips,[2.96102937 0.06397797 0.95666306]
NOGDAP_clean,0.0003517853,0.157628909,0.310917447,1.268598455,2.725145155,0.004036367149723726,0.045061839111327336,0.009948307760861216,0.0015300168605747659,Sips,[6.71293514 0.04821104 0.97908993]
NOHFOG_clean,9.73375e-05,0.056873395,0.113203471,0.512867559,1.210672759,0.0009944588935545588,0.014538513664669359,0.00066462641218836,2.7669732320620725e-05,Sips,[3.60706389 0.03238949 1.01443209]
NOHSIM_clean,0.0001536553,0.095213273,0.186120118,0.813976195,1.997455385,0.003678028025855788,0.015060668943312318,0.004105582574520944,0.00041411184202850925,Sips,[8.60553744 0.02203574 0.96699287]
NOHSIM01_clean,0.0002674297,0.132486558,0.261778743,1.123214176,2.550979722,0.001746697644671824,0.033863322596965485,0.005371085022385993,0.0007138317585230329,Sips,[7.21340475 0.03750796 0.9896913 ]
NOHSUA_clean,0.0003030214,0.131486053,0.260797296,1.137809205,2.84905492,0.006338350685721353,0.017581748864600927,0.006366944580932703,0.0015181177742804729,Sips,[14.48265342  0.01818507  0.96018635]
NOKLIJ_clean,6.2425e-05,0.038004343,0.076311893,0.37447155,1.041297232,0.0005563549563932827,0.0035219428323819252,0.00029377625516515776,1.047886420946394e-05,Sips,[8.23523102 0.00935154 1.01159257]
NOKPEJ_clean,7.91975e-05,0.032123064,0.063898224,0.297694843,0.700764762,0.0014536415838276057,0.009243733182569182,0.0002834344660960347,0.00017818947911537849,Sips,[1.93559779 0.03427367 1.03649003]
NOMPOW_clean,0.0002218703,0.110770187,0.21990005,1.008639605,2.686974902,0.003533843711827472,0.010023526790729863,0.0032098684335125924,0.0007187025548081727,Sips,[2.04167066e+01 1.08378502e-02 9.74087989e-01]
NOMQAJ01_clean,0.0004531893,0.204127055,0.390155119,1.253968539,1.985381289,0.0024136917001296113,0.08849511078404702,0.03247907439592858,0.0017848328192456063,Sips,[2.78422893 0.16169672 1.0088952 ]
NOPJOT_clean,0.0002661355,0.143754124,0.284939017,1.22668207,2.93933374,0.005507754868764257,0.026389668757107652,0.00696455781379171,0.0015049728321234804,Sips,[11.10718966  0.02612844  0.96848032]
NOQKOV_clean,0.0003955519,0.201983392,0.385491214,1.49200995,3.085714407,0.010508837322352214,0.05480690880026502,0.017912138668997827,0.0010365369635406347,Sips,[7.3316868  0.05527095 0.95134896]
NOQKUB_clean,0.0005168602,0.260734265,0.495246752,1.856224456,3.693530251,0.014161521332209503,0.075720276611923,0.02647899466957359,0.0015504654110158832,Sips,[8.02354563 0.06546801 0.94797916]
NORBUT_clean,1.48456e-05,0.006687467,0.013797106,0.062429351,0.157610359,0.00014111769561510172,0.0011457792410489432,0.00019861105172690326,0.0001281198662136672,Sips,[0.68790914 0.0201984  0.99289874]
NORPIV_clean,0.0006905563,0.332516752,0.627404556,2.216484177,3.864114128,0.0023938305463881027,0.13277007701142174,0.03924124566391838,0.00019586017205381766,Sips,[6.19485168 0.11274799 0.99265369]
NOSTUM_clean,0.0002410182,0.092999941,0.18568325,0.83984679,2.113169522,0.0016230980279635428,0.015032739620230875,0.0023884935658062107,0.0006600249298221743,Sips,[9.37690071 0.0201005  0.98679812]
NOSTUM01_clean,0.0001685552,0.089652466,0.176850642,0.805841959,2.125511071,0.003093447683624172,0.008646847185543535,0.0028049393603277015,0.00043379092435952407,Sips,[1.50248992e+01 1.18695517e-02 9.71402849e-01]
NUBBAP_clean,0.0002197791,0.096806344,0.192837091,0.912142391,2.604545351,0.0031787990501940104,0.0020993589854413504,0.002413640196631466,0.0006100911367569369,Sips,[8.40821637e+01 2.28861866e-03 9.73665028e-01]
NUBPIL_clean,0.0002872607,0.132522918,0.259375098,1.236667782,3.302736884,0.0007945338498905165,0.015397917324750595,0.0009143993765337362,0.0007766963693533882,Sips,[2.02487296e+01 1.30298323e-02 9.98961455e-01]
NUCBIY_clean,0.0002221495,0.115552382,0.224427675,0.866847681,1.763959682,0.004703525938622724,0.034709164403751734,0.010159986331384402,0.0011473505896917608,Sips,[3.91621077 0.06031906 0.96346524]
NUCCEV_clean,0.0004322681,0.207832411,0.39089164,1.49172676,3.032274516,0.011536345421345462,0.05690546964765755,0.01957783085692423,0.0002549592921318679,Sips,[6.96315049 0.05941911 0.94665339]
NUCPEI_clean,0.0006156381,0.285306238,0.551820596,2.209028951,4.596687882,0.0072484771595385565,0.08600170629888938,0.019865308405917874,0.000998998331153405,Sips,[10.47607592  0.05545225  0.97712516]
NUCPIM_clean,0.0006628943,0.329915804,0.628888834,2.380437954,4.726736853,0.014677152052741015,0.10029729963336412,0.03159676739794136,0.0016236771294643529,Sips,[10.02676718  0.0666531   0.95779285]
NUDLAA_clean,0.0004353704,0.203254267,0.379723318,1.464821257,3.01780503,0.011528963182436416,0.05338525144501341,0.01830916713676747,0.0003906060542874367,Sips,[7.19824734 0.05577566 0.94552822]
NUDLAB_clean,0.0001974129,0.090667659,0.179229579,0.76819054,1.739968923,0.0011446968930251384,0.023453614019700163,0.0036916275523698272,0.00050030328820203,Sips,[4.86871064 0.03806435 0.99027072]
NUDLEF_clean,0.0002337849,0.107623368,0.207902268,0.830372645,1.91793995,0.009304231627731639,0.01696760514078937,0.009428523518781179,0.001432345086195303,Sips,[7.5666821  0.027965   0.92191661]
NUDLIJ_clean,0.0001000832,0.060793405,0.123173845,0.567683921,1.445778321,0.0005827496028845866,0.010183058467396198,0.001042080716634532,0.0005799152987993036,Sips,[6.40212252 0.01948692 0.99923663]
NUDMAC_clean,0.0001652167,0.069635678,0.137028222,0.618266455,1.528254835,0.0009182309103862284,0.01245983683348582,0.0016583935981787554,7.448696203164035e-05,Sips,[6.09932209 0.02296477 0.98896705]
NUDMEG_clean,0.0001604509,0.070372799,0.14359241,0.626689332,1.529586101,0.0023732710851146932,0.012854747991355749,0.0031456995294573864,0.0013872804695916376,Sips,[6.0559245  0.02395093 0.97738549]
NUDMOQ_clean,0.0001239126,0.065249492,0.127482189,0.589474261,1.503133948,0.0005876401330057312,0.010041348837508585,0.0009938377198638055,0.0002513271451556819,Sips,[6.95289983 0.01872948 0.9932016 ]
NUDMUW_clean,0.0001286784,0.071300555,0.140404044,0.626441506,1.531462264,0.0012548422251512105,0.013173253144733232,0.0020746179409648923,0.000189695338943468,Sips,[5.89129592 0.02436731 0.98532104]
NUDNEH_clean,0.0001127922,0.067657843,0.13388116,0.602335749,1.509296214,0.0014496390229501931,0.01076101424687581,0.0019335331183057039,0.0003154188620200977,Sips,[6.70532317 0.02030507 0.98248887]
NUFBEX_clean,6.81835e-05,0.037204751,0.074221998,0.359746784,0.98971542,0.00022062383113498053,0.0035283422694913857,4.4315242153056184e-05,1.3247460164741874e-05,Sips,[7.54162376 0.00994189 1.00474646]
