Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_DSFL,model,fit_parameters
EFOTAV_clean,5.33621e-05,0.031035803,0.062452765,0.29996766,0.819165107,0.0001565154894416806,DSFL,"[9.492195980509346e-10, 0.40994240313301944, 0.3362429862912558, 6.035935679350104, 0.01045213952080777, 0.9907486706051212]"
EFOTEZ_clean,4.88549e-05,0.021733441,0.042813157,0.20759523,0.566866242,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EGABAR_clean,5.18009e-05,0.029319302,0.057972033,0.253451962,0.564345241,6.83733519329755e-05,DSFL,"[1.296996829012397e-151, 0.40862221640489965, 3.6028353917417055, 3.445705619960448, 0.01739376141203349, 2.00846691381517]"
EGATAI_clean,0.0001602709,0.08238304,0.164689761,0.786300308,2.162134094,0.0001891503197805921,DSFL,"[2.562394564966062e-27, 0.6616419019316636, 0.7718681232403988, 3.4546865861001015, 0.048206809427371926, 0.2654373291080899]"
EGATEM_clean,0.0004623978,0.199550323,0.36827548,1.401539782,3.092932655,9.088304508570385e-07,DSFL,"[0.08713312564430796, 2.2265187026601136, 0.4902235547968166, 3.4939042666490905, 0.07746347562145378, 0.588325099417102]"
EGATIQ_clean,0.0003745929,0.192090422,0.368899617,1.397884643,3.162837861,0.0003339242634213648,DSFL,"[10.219565279899497, 0.020736671903779827, 8.990854314107013, 2.3172145966489857, 0.08298398011584637, 3.040442460177704e-07]"
EGATOW_clean,0.0001863793,0.097412402,0.190124985,0.850900865,2.175801887,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EGEJIK_manual,0.0004226067,0.191087102,0.354776768,1.342605865,3.205960239,5.198655983386382e-07,DSFL,"[0.3904046436859682, 0.8393342141596195, 0.38777689765438944, 2.451594463092766, 0.03923807758372467, 0.03608014549063876]"
EGEJOQ_clean,0.0004045935,0.185531916,0.324236716,1.075908124,2.085991553,2.27796071451384e-05,DSFL,"[0.5177889570049926, 0.33032316403858614, 3.78032258388106, 4.069505107635119, 0.06996510734978056, 1.0006030420392655]"
EGEJUW_clean,0.0003496088,0.143744027,0.257273788,0.853136435,1.898623894,6.786337023354659e-06,DSFL,"[0.36709586528638455, 0.7049173207417322, 0.6649235610758785, 1.4636164418643707, 0.05177841419809172, 2.0489372676697763e-07]"
EGELUY_SL,0.0001962159,0.092337589,0.182951282,0.852884339,2.31579983,4.386063729039739e-05,DSFL,"[2.000479108975304, 0.024145590336858626, 3.6161033655696624, 2.634930010114524, 0.05259727358692992, 8.723626619701961e-08]"
EGELUY01_manual,0.0001601762,0.09130245,0.181974207,0.855669403,2.325460459,0.0001913552703441403,DSFL,"[2.7648826044148054, 0.01892225006208642, 3.4018056014038773, 2.354782705222263, 0.05633981049029174, 3.368137627184008e-08]"
EGIFUV_clean,0.0004449989,0.164391124,0.278428908,0.823679028,1.770075764,8.736051806206129e-06,DSFL,"[0.3006105188237505, 1.1813574481861289, 0.6870468272197952, 1.9062258568774744, 0.0370500240727353, 0.002299400178836673]"
EGOXII_clean,0.0003735157,0.153856921,0.300375047,1.094216996,2.086185374,0.00132056979331064,DSFL,"[9.885123902140295, 0.022960825860678668, 6.016133909674604, 1.9693397940264372, 0.051196125182680616, 1.0816940689053368e-06]"
EGOZAB_clean,0.0002280111,0.115970367,0.23130737,1.028988586,2.550955384,0.0006583823233649386,DSFL,"[7.890971527419515e-10, 0.30901422681754004, 0.7271913842350918, 2.5879648394900867, 0.09219273587839269, 0.38992924684000235]"
EHALOP_manual,0.0001922115,0.092447711,0.18091304,0.862609038,2.341744374,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EHIPOC_clean,4.62534e-05,0.026585449,0.05121412,0.24354491,0.594630349,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EHUSUX_clean,0.000757089,0.327092873,0.599036544,2.145039352,4.578695233,2.615763123308649e-07,DSFL,"[0.14966378104154468, 2.0448628650626803, 0.4378189115940827, 1.771525529084679, 0.25446006788533404, 0.40672166064042165]"
EHUTAE_clean,0.0008504221,0.372174391,0.646635737,2.284532125,4.872879406,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EJATIS_clean,0.0080411088,1.011206764,1.243306863,1.716899987,1.979885154,5.025766508598835e-10,DSFL,"[0.9161024453086594, 8.093227297041093, 0.9680167426767973, 0.6356575606088188, 1.0778392010880162, 0.8487513870231064]"
EJAXIW_clean,0.000347744,0.1613218,0.316188604,1.394269718,3.460813017,2.1186484126212474e-05,DSFL,"[1.1768593478201632, 1.0359693280866936e-07, 0.5568349741730672, 2.3738474691800153, 0.13880238853822408, 0.31659402161478184]"
EJONOH_clean,0.0001300001,0.065723702,0.12716029,0.550803072,1.269294677,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EJOQOL_clean,0.0001112664,0.054769869,0.104257427,0.454988603,1.112744379,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EJOQUR_clean,0.0002639572,0.125115696,0.24358182,1.06940557,2.619346691,1.033500437907108e-06,DSFL,"[0.014132320634803923, 3.390385584350844, 0.18802519297861972, 3.7418883183368163, 0.057128803958950924, 0.5529229280616704]"
EJORAY_clean,0.0002422149,0.108968013,0.214019322,0.907238463,2.109564689,0.00024451253213260925,DSFL,"[0.8146537241773594, 0.13275835271879455, 2.938563185081936e-07, 6.257374624660258, 0.01856233123551932, 5.186928903232166]"
EJOZOU_clean,0.0001299253,0.055413129,0.107437595,0.484650439,1.15650066,1.577002049834469e-08,DSFL,"[0.037770676850214825, 0.5368645549539595, 8.833747638969772, 9.445745303822205, 0.011617075224164946, 2.1971355723412906]"
EKADIF_clean,0.0007264614,0.319853271,0.607913172,2.28637408,4.557060011,2.1536428398446588e-05,DSFL,"[0.6623845981124459, 0.456013636224711, 0.4312241349985222, 5.429131172511601, 0.06931784035833084, 1.0384190219860447]"
EKEKIQ_clean,0.0001421668,0.06304287,0.127046382,0.585560846,1.488888953,0.00045337213389698053,DSFL,"[2.3621120849824997e-11, 0.5932298961392755, 0.7805029778326207, 4.86723065092629, 0.026537367294374933, 0.7859001356820207]"
EKEKOW_clean,0.0006799138,0.328030013,0.605639614,2.00506785,3.521740074,1.8158745582049382e-05,DSFL,"[1.1655096922632124, 0.35200781390361574, 0.88999641588932, 5.92051385976166, 0.052427274094536735, 1.1988436100453332]"
EKOKIA_clean,0.0001548954,0.08140909,0.160414005,0.701328667,1.670842316,0.00014833638366179634,DSFL,"[4.5286326567299455e-11, 0.36047255639083786, 0.6434343433542479, 2.035297967488132, 0.08191121806201991, 0.5031737886044633]"
EKOPEA_clean,0.0002860293,0.129293352,0.256101825,1.085880839,2.510545462,0.0007030651734851323,DSFL,"[1.3505370112123676, 0.09170476358636634, 6.857777085660497e-07, 7.708504171417377, 0.018647248349262516, 4.844558417114158]"
EKOPIE_clean,0.0002365232,0.12095909,0.241973087,1.039648981,2.497047207,0.001050990239365668,DSFL,"[11.046559954514779, 0.01025880346260717, 9.671537592777877, 2.168526087177247, 0.0636755614682757, 2.792063519687407e-07]"
EKOPOK_clean,0.0002180641,0.1109919,0.218475813,0.861324611,1.918970539,0.0008756942517716545,DSFL,"[6.745654457330267, 0.018540691466061125, 7.642575909582844, 1.434874079571431, 0.07579619296870749, 5.279096829691999e-07]"
EKOPUQ_clean,0.0002054627,0.094245551,0.183090889,0.81585777,1.994699009,9.459191176788115e-10,DSFL,"[0.014033206852634357, 1.3324083893853054, 2.8164441241181977, 3.690104269381446, 0.050633397148768466, 0.6019048859183952]"
EKUPEG_clean,0.0001339499,0.067997928,0.137205392,0.642398353,1.797599299,0.0005195705633399304,DSFL,"[1.0668849105515248, 0.022905661376511774, 5.4931019471086495, 2.7930653835896373, 0.041178751112932566, 1.0303733520748603e-08]"
ELELEN_clean,0.0002222537,0.107482621,0.214226845,0.928669609,2.259576156,0.0007968444983738952,DSFL,"[5.750531782481019e-10, 0.4245921864618578, 0.5029485442358822, 1.643140147641258, 0.1357647650818284, 0.3535194206502459]"
ELEREU_clean,0.0005176264,0.248530913,0.48166429,1.862774668,3.938469402,0.0007531220381456245,DSFL,"[2.496536396808665, 0.07475128023180846, 9.705329231558117e-07, 7.101003563820709, 0.0470605771007931, 2.7741350628215273]"
ELERIY_clean,0.0003205495,0.161654183,0.321388671,1.479022504,3.773641741,0.00033771451908239884,DSFL,"[3.146826904192809, 0.04333373971227302, 0.5371562947304693, 4.421385336678145, 0.0434157073821209, 0.5269922102315688]"
ELEROE_clean,0.0002437159,0.13258734,0.265344987,1.199041276,3.012540333,0.0007568166805319086,DSFL,"[12.872193734803018, 0.009433438897118214, 6.635873733942518, 4.109091199127983, 0.03659738876276988, 3.374637503920857e-05]"
ELIJOZ_clean,0.0001485855,0.074368607,0.147567499,0.628458042,1.459880671,0.0004354058030182826,DSFL,"[4.418586108049746, 0.018670261011478884, 4.6920301155476425, 1.4265611067162693, 0.05006753073458963, 5.33414369447969e-07]"
ELILER_clean,0.0001250523,0.066757086,0.131114359,0.569208296,1.301999887,3.309709886633495e-05,DSFL,"[0.9371191511138803, 0.05282641795961884, 0.2725979758460138, 2.6410048039918856, 0.032868794552871214, 1.6628623152569928]"
ELOGUJ_clean,5.33411e-05,0.025742217,0.050257588,0.21828198,0.549547535,1.485098368568223e-05,DSFL,"[1.1435209256934732e-09, 0.44380142174882325, 0.6286223689687878, 0.19936135307852706, 0.2660614707975475, 0.23018261541811114]"
ELOHOE_clean,0.0004444885,0.215055647,0.408195165,1.414832742,2.590483648,0.0002848218075880207,DSFL,"[7.237984848435939, 0.04689134164229939, 3.413586339844563, 3.708150051924847, 0.03171478817126866, 2.702225029746665e-07]"
ELOZEK_clean,7.4287e-06,0.00251709,0.004961131,0.024224977,0.063769783,7.577766970956981e-05,DSFL,"[2.12142595235211e-09, 0.11200293108772041, 1.0702098179136634, 0.407116514073874, 0.01273492309776974, 1.1346765219638704]"
EMAGAB_clean,0.0001644078,0.076460907,0.149883493,0.623065239,1.349120678,0.0001637394172317958,DSFL,"[0.4988936612071245, 0.11299377108998647, 2.593945277197198e-06, 6.491158413460576, 0.015593762061867538, 5.251039270907953]"
EMAMOW_clean,6.01473e-05,0.035127418,0.069091532,0.331901267,0.85440948,0.0006541425421446645,DSFL,"[5e-324, 0.7083978407847379, 8.177152198475891, 8204.917185427279, 8.715503891129862e-06, 1739.6738250364915]"
EMAMUC_clean,6.66367e-05,0.028236269,0.0552418,0.264085207,0.680877184,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EMAPAK_clean,0.000183069,0.083639671,0.167187807,0.794576873,2.124399582,0.00019422709997079872,DSFL,"[1.9634477307575008e-07, 0.6532715146990071, 0.7483598744916624, 15.406583544898758, 0.010976455873865218, 1.163599462742485]"
EMIYUW_clean,0.0002422205,0.139301658,0.277392213,1.288631943,3.540584318,0.0004926383901157302,DSFL,"[0.9045663927683336, 0.0005724452427703447, 0.6320759608846441, 1.0261617245370334, 0.2768425495917971, 0.11434098814374787]"
EMIZAD_clean,0.000307517,0.169652091,0.339849149,1.585814775,4.459970247,0.0011243019545959965,DSFL,"[0.9643729206372772, 0.00029916118655152975, 0.6628054014344034, 0.5878999611656549, 0.5943063561508604, 0.07075899971130382]"
EMOHIZ_clean,9.58718e-05,0.051305121,0.100798949,0.441195275,1.016376557,8.55475112503323e-06,DSFL,"[5.490119644409667e-07, 2.3518116373150516e-06, 0.8666420044893649, 2.4301018739159015, 0.043029025796269174, 0.8711934474807403]"
EMUBIZ_clean,0.0001851687,0.083002798,0.161101733,0.646788027,1.523868739,0.00015752938521679954,DSFL,"[5.641847192389415, 0.014192018585760635, 11.41162000776044, 1.4508753908481378, 0.06392052624343092, 5.117725645538245e-08]"
EMUBOF_clean,0.0002737846,0.14694153,0.284300599,1.091850637,2.472542838,0.0005001804616542565,DSFL,"[11.691113977172977, 0.013580094993417866, 12.88189489862095, 1.5622270304544092, 0.09618566668336256, 7.518450498810808e-08]"
ENAFAB_clean,6.95577e-05,0.028522441,0.057385083,0.266991449,0.660685367,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENANIS_clean,0.0004767797,0.222097244,0.413598493,1.358818977,2.268262039,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENCDBZ_clean,0.0002850997,0.163567817,0.320291437,1.368577667,3.066376887,6.44769442851921e-05,DSFL,"[2.4206453889544295, 0.060095842066180544, 0.7491963021831343, 3.174305870272646, 0.05967220223145578, 0.7868943945401724]"
ENCDBZ01_clean,0.0002352564,0.114176535,0.230510812,0.989216294,2.410326531,0.0014392564603001687,DSFL,"[6.143965753720906, 0.016857793976926928, 6.2886616205370105, 1.733993073089697, 0.07819801658564873, 4.7027105764074253e-07]"
ENCNBZ01_clean,0.0004293316,0.237169593,0.456539023,1.830381018,3.60490334,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENEQUL_clean,0.0001825421,0.099474714,0.193254831,0.88582319,2.274220612,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENESOH_clean,0.0003377132,0.151522316,0.302014937,1.397895957,3.833698834,0.0006470478421642105,DSFL,"[0.959245252085115, 0.0005646374805975592, 0.6558983786920916, 1.0349329972129655, 0.2993247417000373, 0.1141825620924892]"
ENESUN_clean,0.0003076108,0.151994857,0.303382851,1.407613776,3.861258173,0.0006836108286588591,DSFL,"[0.9452361680983717, 0.0005598463075656633, 0.6666276088899076, 1.158191759891817, 0.26813257398157614, 0.11754139894606666]"
ENIHUG_clean,0.0002805318,0.141519688,0.286639343,1.372203382,3.872631097,0.0010701538335818155,DSFL,"[0.9714627468404469, 0.000297185601116253, 0.6643243776515733, 2.401186510894854, 0.12020568546139371, 0.1092874734996665]"
ENIHUG01_clean,0.0003034323,0.142094492,0.285528666,1.361619892,3.851420605,0.000710475940030155,DSFL,"[0.9482921004889873, 0.0002557508819161033, 0.684160084467606, 1.3525203203620064, 0.2136944837893789, 0.08306598184453093]"
ENISOK_clean,0.0002348491,0.114504082,0.224939972,1.022093535,2.567987657,2.2003283557527228e-07,DSFL,"[0.012664615139899834, 0.4673949418945261, 4.165299856749014, 4.940888795336632, 0.04643674804236892, 0.5539463572194079]"
ENISUQ_clean,0.0002515515,0.129649363,0.255055291,1.154729366,2.893485038,5.701633663890235e-06,DSFL,"[9.12198698565713, 0.024620514128628996, 0.8866275022267034, 0.056891390560199345, 0.6982335548538899, 0.22513848844244583]"
ENITAX_clean,0.0003081076,0.17034418,0.335487679,1.466155234,3.862185816,0.0009925166251920916,DSFL,"[0.949339805540958, 0.0011584055405568935, 0.6557962064743731, 0.5879938340472445, 0.6059034959255865, 0.14232967817728062]"
ENITEB_clean,0.0003122882,0.172049241,0.342320132,1.445971118,3.449459679,0.00135728551277751,DSFL,"[6.512921921709186, 0.026126274887005255, 4.251375571973255, 2.443797023372633, 0.07702976848098615, 2.4921781328310066e-07]"
ENITIF_clean,0.0004579096,0.21253416,0.39802189,1.695285502,3.716113819,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENITOL_clean,0.0003155283,0.159694684,0.320396483,1.372584303,3.143719525,0.001530600454038938,DSFL,"[3.350443537540828, 0.04049879646889025, 3.7777646742469425e-07, 13.961834703150195, 0.01407236065484899, 5.106225396818719]"
ENIXUV_clean,0.0003156845,0.149464256,0.287170499,1.21663184,2.721412061,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPECEJ_clean,0.0004141708,0.195036465,0.385585882,1.569708469,3.521593328,0.0014393878380426649,DSFL,"[8.688228832888294, 0.026115522060808468, 4.363603785836755, 2.3346518273178765, 0.07758862075596437, 3.42737169244499e-07]"
EPECOT_clean,0.0005623964,0.265761317,0.459975893,1.30569663,2.118511374,3.315556862333334e-05,DSFL,"[2.452797354533894, 0.10837491062170801, 7.802417928955187, 7.285336717958377, 0.050919773406383324, 1.7035392885589256]"
EPEWAY_clean,0.0001785862,0.079865096,0.157305239,0.699118919,1.6757855,3.378278130551697e-05,DSFL,"[2.0407089324796038e-10, 0.7221716253964544, 0.5699727444708015, 3.075965044467303, 0.052847590866046686, 0.642494654240366]"
EPEWEC_clean,0.0001493834,0.082168746,0.161467757,0.699363773,1.70722678,0.00012435337237391724,DSFL,"[2.7472347673043545, 0.027825374728720428, 3.6057512334177035, 1.1570555923566876, 0.0795834649347585, 1.755819757211566e-06]"
EPEXUU_clean,0.0001761307,0.081906564,0.162259888,0.679526609,1.643105522,0.0005617254792359269,DSFL,"[9.312166967184723, 0.00768668518207586, 17.592429839232597, 2.1441640224247887, 0.046192143794493025, 1.0136439936324862e-07]"
EPEYAB_clean,0.0002032277,0.096719927,0.188823682,0.775501367,1.779799367,0.0002196819791063683,DSFL,"[2.96432190358853, 0.03635372761251352, 3.2685688844909655, 1.064508653781585, 0.08705682020529132, 1.5467557106687798e-05]"
EPISOM_clean,0.0006055762,0.260213781,0.491055839,1.917532668,4.41320405,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPONAA_clean,0.0001037172,0.058667767,0.116599866,0.583706054,1.708692993,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPONEE_clean,8.3215e-05,0.059361225,0.119073401,0.587978962,1.713826995,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPOPEG_clean,0.0003517174,0.172139929,0.343654418,1.485104037,3.43318447,0.0012243820157341108,DSFL,"[4.044678589566045, 0.036407395677709876, 8.136176491375506e-06, 16.0925049487029, 0.01296996228159759, 5.281427108855068]"
EPOTAF_clean,0.0003154732,0.129479202,0.259623152,1.256957776,3.511509316,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EQERAU_clean,0.0003862041,0.183013775,0.363704451,1.623879768,4.023859529,0.0006800526091107766,DSFL,"[12.375936241972695, 0.013871857512658093, 5.110132866466945, 4.594568598855664, 0.04416407528214286, 2.2211893785679286e-06]"
EQEREY_clean,0.0005855743,0.253984041,0.50201827,1.926682953,3.798448911,0.0025507104573687226,DSFL,"[18.65745193602922, 0.01988342233324593, 5.573382592118469, 4.522350166359195, 0.03684430346301934, 4.4562632030788975e-07]"
EQERIC_clean,0.0007316413,0.365941878,0.684113852,2.431697555,4.274501232,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EQETAX_clean,0.0005210976,0.257027921,0.503548578,2.040516658,4.36232225,0.0009284835880190466,DSFL,"[3.743738095638592, 0.052647199786707885, 3.6489976991385135e-07, 15.718751228001116, 0.021411043819201416, 4.590092433109334]"
EQOXIT_clean,0.0001584191,0.071521753,0.138953089,0.623752772,1.548873762,2.883798003494642e-11,DSFL,"[0.008583946064153192, 2.020964674335646, 2.1683843494855854, 2.8971539806306525, 0.048720576021272693, 0.5699955212250306]"
ERALEQ_clean,0.0016752549,0.672846745,1.165122481,3.301431403,5.470316508,1.1898357230186497e-09,DSFL,"[0.590781205669222, 1.35742758371015, 0.7621535535887631, 3.704436080058907, 0.23601167616365562, 0.7364244525205921]"
ERALIU_clean,0.000908397,0.431711732,0.830056217,3.054546919,5.636178525,0.0007586398391899737,DSFL,"[1.0475495685592646, 0.21756347061989714, 9.370130688713111e-08, 23.18999312267138, 0.029255398132796855, 4.187866059621171]"
ERALUG_clean,0.0002997697,0.151768124,0.294717601,1.172026512,2.54301031,0.0002759755842572976,DSFL,"[6.460752273504195, 0.028942403450413545, 4.2114089952474005, 1.8681342838638308, 0.0688252204883601, 9.190225833383749e-08]"
ERAMAN_clean,0.0002527784,0.116901303,0.239967348,1.045092763,2.619066622,0.002152798723893541,DSFL,"[0.9371070051600531, 0.16326952586706472, 1.9740786682421397e-07, 8.285238916919123, 0.011327775165115756, 9.360077655415168]"
ERAMER_clean,0.0002771271,0.138975022,0.272180762,1.253264301,3.334977275,0.0003960496526150627,DSFL,"[0.8217968439194643, 9.757580439286578e-11, 0.6365658082749628, 1.6563026995836112, 0.1694355454547589, 0.18416585984786168]"
ERAMOB_clean,0.0003975693,0.223044635,0.422925191,1.671494767,3.631880303,3.547831529518434e-05,DSFL,"[0.6353217402289026, 0.11836962574302314, 6.142965612016067, 9.963239445349913, 0.040325093811444876, 1.0717924149477374]"
ERAMUH_clean,0.0567742238,2.103213423,2.509875672,3.929386484,5.771329826,8.444779143673046e-09,DSFL,"[1.045788819858965, 56.593832957261164, 0.790654678773879, 7.765236187968003, 0.014149114863713716, 0.5446980688304129]"
ERANAO_clean,1.2337547471,1.333057907,1.389710746,1.44751885,1.41569872,3.2672062318351125e-09,DSFL,"[25.75840039281421, 54.236973707723386, 2.4809461863067668, 1.721392690611211, 4.831944618321768, 1.0425171506554698]"
ERANES_clean,0.0003687894,0.18595954,0.367636783,1.508463025,3.502047577,0.00132808653316678,DSFL,"[10.7540997637554, 0.017650775490712305, 7.246337124491587, 2.3360259644306183, 0.08512907969656322, 1.6119750452612955e-07]"
